"id","period","player_appearance_id","addressee_player_appearance_id","accurate","minute","stage"
789658,"half_1",39473,39480,True,41,"top"
789659,"half_2",39473,39480,True,10,"middle"
789688,"half_2",39473,39474,True,27,"middle"
789757,"half_1",39473,39472,True,5,"middle"
789758,"half_1",39473,39472,True,6,"bottom"
789759,"half_2",39473,39472,True,25,"middle"
789847,"half_1",39473,39493,False,11,"top"
789848,"half_1",39473,39493,False,24,"top"
789849,"half_1",39473,39493,False,34,"middle"
789850,"half_1",39473,39493,False,44,"middle"
789851,"half_2",39473,39493,False,6,"top"
789852,"half_2",39473,39493,False,12,"top"
789903,"half_2",39473,39482,False,33,"top"
789935,"half_2",39473,39475,True,25,"top"
789936,"half_2",39473,39475,True,33,"middle"
789952,"half_2",39473,39495,False,21,"middle"
789974,"half_2",39473,39490,False,36,"bottom"
789996,"half_2",39473,39483,False,18,
789997,"half_2",39473,39483,False,26,"top"
789998,"half_2",39473,39483,False,43,"middle"
793410,"half_2",39697,39706,True,13,"top"
793468,"half_1",39697,39709,True,40,"bottom"
793469,"half_2",39697,39709,True,2,"bottom"
793470,"half_2",39697,39709,True,10,"bottom"
793471,"half_2",39697,39709,True,14,"top"
793472,"half_2",39697,39709,True,16,"middle"
793502,"half_1",39697,39702,True,12,"middle"
793503,"half_1",39697,39702,True,24,"middle"
793504,"half_1",39697,39702,True,40,"middle"
793516,"half_1",39697,39703,True,2,"top"
793517,"half_1",39697,39703,True,19,"top"
793518,"half_2",39697,39703,True,16,"bottom"
793533,"half_2",39697,39713,False,20,"bottom"
793534,"half_2",39697,39713,False,24,"bottom"
793535,"half_2",39697,39713,False,30,"bottom"
793622,"half_1",39697,39707,True,17,"middle"
793623,"half_1",39697,39707,True,46,"bottom"
793624,"half_2",39697,39707,True,14,"middle"
793625,"half_2",39697,39707,True,28,"bottom"
793626,"half_2",39697,39707,True,39,"middle"
793663,"half_1",39697,39695,True,7,"bottom"
793696,"half_2",39697,39700,True,18,"bottom"
793697,"half_2",39697,39700,True,18,"bottom"
793698,"half_2",39697,39700,True,29,"bottom"
793715,"half_2",39697,39712,False,25,"top"
793761,"half_2",39697,39715,False,5,"bottom"
793836,"half_1",39697,39698,True,25,"bottom"
793837,"half_2",39697,39698,True,43,"middle"
793976,"half_2",39697,39704,True,30,"bottom"
793977,"half_2",39697,39704,True,44,"top"
793978,"half_2",39697,39704,True,44,"top"
793985,"half_2",39697,39718,False,11,"top"
790791,"half_1",39566,39561,True,8,"middle"
790847,"half_1",39566,39559,True,32,"middle"
790848,"half_1",39566,39559,True,39,"middle"
790849,"half_2",39566,39559,True,32,"middle"
790958,"half_1",39566,39571,True,20,"top"
791124,"half_1",39566,39564,True,19,"middle"
791125,"half_2",39566,39564,True,13,"top"
791158,"half_1",39566,39576,False,8,"top"
791198,"half_2",39566,39577,False,23,"top"
791377,"half_2",39566,39570,True,34,"middle"
791430,"half_1",39566,39568,True,2,"top"
791431,"half_1",39566,39568,True,14,"middle"
791432,"half_1",39566,39568,True,24,"top"
791433,"half_1",39566,39568,True,35,"bottom"
791434,"half_1",39566,39568,True,46,"bottom"
791534,"half_1",39566,39563,True,26,"middle"
791535,"half_2",39566,39563,True,7,"middle"
791653,"half_1",39566,39585,False,45,"middle"
830990,"half_2",41560,41569,False,27,"bottom"
831409,"half_2",41560,41556,True,28,"middle"
831410,"half_2",41560,41556,True,29,"middle"
831411,"half_2",41560,41556,True,31,"middle"
831451,"half_2",41560,41574,False,30,"bottom"
831507,"half_2",41560,41565,True,26,"middle"
831508,"half_2",41560,41565,True,30,"bottom"
831509,"half_2",41560,41565,True,35,"middle"
831510,"half_2",41560,41565,True,35,"middle"
831560,"half_2",41560,41570,False,40,"middle"
831689,"half_2",41560,41554,True,33,"bottom"
831690,"half_2",41560,41554,True,34,"bottom"
831691,"half_2",41560,41554,True,41,"middle"
831692,"half_2",41560,41554,True,41,"middle"
831693,"half_2",41560,41554,True,41,"middle"
831751,"half_2",41560,41561,True,49,"middle"
831780,"half_2",41560,41559,True,30,"middle"
831781,"half_2",41560,41559,True,48,"top"
831850,"half_2",41560,41557,True,41,"middle"
841449,"half_1",42173,42153,False,37,"top"
841450,"half_2",42173,42153,False,13,"top"
841516,"half_1",42173,42176,True,24,"middle"
841517,"half_1",42173,42176,True,35,"middle"
841654,"half_1",42173,42169,True,9,"middle"
841655,"half_2",42173,42169,True,13,"top"
841790,"half_1",42173,42154,False,25,"top"
841981,"half_2",42173,42156,False,13,"top"
842037,"half_2",42173,42155,False,7,"middle"
842076,"half_1",42173,42182,True,25,"top"
842077,"half_2",42173,42182,True,9,"middle"
842078,"half_2",42173,42182,True,10,"middle"
842079,"half_2",42173,42182,True,13,"top"
842102,"half_2",42173,42177,True,22,"top"
842103,"half_2",42173,42177,True,32,"bottom"
842193,"half_1",42173,42175,True,5,"top"
842194,"half_1",42173,42175,True,36,"top"
842217,"half_1",42173,42184,True,16,"top"
842218,"half_1",42173,42184,True,35,"middle"
842219,"half_1",42173,42184,True,35,"top"
842220,"half_2",42173,42184,True,13,"top"
842221,"half_2",42173,42184,True,22,"top"
842256,"half_1",42173,42171,True,42,"top"
842300,"half_2",42173,42180,True,28,"top"
820034,"half_2",40864,40859,True,44,"top"
797346,"half_2",39908,39881,False,34,
797347,"half_2",39908,39881,False,39,"middle"
797406,"half_2",39908,39892,False,31,"bottom"
797671,"half_2",39908,39904,True,40,"bottom"
797900,"half_2",39908,39906,True,20,"top"
797948,"half_2",39908,39879,False,48,"middle"
798040,"half_2",39908,39907,True,41,"middle"
836213,"half_2",41845,41841,True,22,"top"
836393,"half_2",41845,41850,True,18,"top"
836546,"half_2",41845,41839,True,3,"top"
836547,"half_2",41845,41839,True,3,"middle"
836624,"half_2",41845,41843,True,3,"top"
836683,"half_2",41845,41861,False,26,"middle"
836698,"half_2",41845,41845,True,27,"top"
836802,"half_2",41845,41842,True,17,"top"
836803,"half_2",41845,41842,True,35,"middle"
836804,"half_2",41845,41842,True,41,"middle"
798967,"half_1",39971,39986,True,2,"bottom"
798968,"half_1",39971,39986,True,8,"bottom"
798969,"half_1",39971,39986,True,38,"bottom"
798970,"half_2",39971,39986,True,47,"bottom"
799051,"half_1",39971,39995,False,29,"bottom"
799105,"half_1",39971,39974,True,47,"bottom"
799106,"half_2",39971,39974,True,8,"bottom"
799107,"half_2",39971,39974,True,34,"bottom"
799108,"half_2",39971,39974,True,36,"bottom"
799109,"half_2",39971,39974,True,51,"bottom"
799110,"half_2",39971,39974,True,51,"bottom"
799318,"half_1",39971,39975,True,8,"bottom"
799403,"half_1",39971,39973,True,12,"bottom"
799404,"half_1",39971,39973,True,29,"bottom"
799405,"half_1",39971,39973,True,40,"bottom"
799406,"half_2",39971,39973,True,27,"bottom"
799407,"half_2",39971,39973,True,37,"bottom"
799540,"half_1",39971,39977,True,13,"bottom"
799541,"half_2",39971,39977,True,17,"bottom"
799566,"half_2",39971,40000,False,36,"bottom"
799648,"half_1",39971,39989,False,40,"middle"
799723,"half_2",39971,39981,True,21,"bottom"
799741,"half_1",39971,39972,True,12,"bottom"
829121,"half_1",41463,41484,False,7,"middle"
829122,"half_2",41463,41484,False,8,"middle"
829172,"half_1",41463,41480,False,4,"middle"
829284,"half_1",41463,41478,False,44,"top"
829285,"half_2",41463,41478,False,42,"middle"
829346,"half_2",41463,41476,False,18,"middle"
829414,"half_1",41463,41462,True,5,"top"
829415,"half_1",41463,41462,True,6,"middle"
829416,"half_1",41463,41462,True,12,"middle"
829417,"half_1",41463,41462,True,19,"middle"
829418,"half_2",41463,41462,True,28,"bottom"
829539,"half_1",41463,41471,True,31,"middle"
829561,"half_2",41463,41501,False,47,"top"
829573,"half_2",41463,41482,False,33,"top"
829662,"half_1",41463,41461,True,9,"top"
829663,"half_1",41463,41461,True,19,"middle"
829664,"half_2",41463,41461,True,21,"middle"
829665,"half_2",41463,41461,True,33,"bottom"
829687,"half_1",41463,41468,True,8,"top"
829688,"half_1",41463,41468,True,12,
829689,"half_2",41463,41468,True,2,"top"
829690,"half_2",41463,41468,True,17,"middle"
829691,"half_2",41463,41468,True,26,"top"
829714,"half_1",41463,41465,True,25,"top"
829715,"half_1",41463,41465,True,28,"top"
829790,"half_1",41463,41469,True,16,"middle"
829791,"half_1",41463,41469,True,36,"bottom"
829792,"half_2",41463,41469,True,33,"middle"
829828,"half_1",41463,41467,True,8,"middle"
829829,"half_1",41463,41467,True,12,"middle"
829830,"half_1",41463,41467,True,14,"middle"
829831,"half_1",41463,41467,True,19,"middle"
829832,"half_2",41463,41467,True,23,"bottom"
829833,"half_2",41463,41467,True,26,"top"
829834,"half_2",41463,41467,True,31,"top"
829835,"half_2",41463,41467,True,40,"bottom"
829875,"half_1",41463,41463,True,46,"top"
829895,"half_1",41463,41472,True,20,"middle"
829896,"half_2",41463,41472,True,31,"middle"
829922,"half_1",41463,41474,True,14,"middle"
829923,"half_1",41463,41474,True,28,"middle"
829924,"half_1",41463,41474,True,44,"top"
829925,"half_2",41463,41474,True,19,"middle"
829944,"half_2",41463,41466,True,48,"middle"
829190,"half_1",41471,41477,False,14,"bottom"
829259,"half_2",41471,41478,False,4,"bottom"
829260,"half_2",41471,41478,False,39,"bottom"
829261,"half_2",41471,41478,False,43,"bottom"
829262,"half_2",41471,41478,False,44,"middle"
829333,"half_2",41471,41476,False,49,"bottom"
829365,"half_1",41471,41462,True,2,"bottom"
829366,"half_1",41471,41462,True,3,"bottom"
829367,"half_1",41471,41462,True,7,"bottom"
829368,"half_1",41471,41462,True,16,"bottom"
829369,"half_1",41471,41462,True,16,"bottom"
829370,"half_1",41471,41462,True,16,"bottom"
829371,"half_1",41471,41462,True,19,"bottom"
829372,"half_1",41471,41462,True,27,"bottom"
829373,"half_1",41471,41462,True,31,"bottom"
829374,"half_1",41471,41462,True,32,"bottom"
829375,"half_1",41471,41462,True,33,"bottom"
829376,"half_1",41471,41462,True,41,"bottom"
829377,"half_2",41471,41462,True,30,"bottom"
829560,"half_2",41471,41501,False,48,"bottom"
829603,"half_1",41471,41460,True,7,"bottom"
829604,"half_2",41471,41460,True,25,"bottom"
829605,"half_2",41471,41460,True,30,"bottom"
829674,"half_1",41471,41468,True,46,"bottom"
829675,"half_2",41471,41468,True,7,"bottom"
829676,"half_2",41471,41468,True,30,"bottom"
829744,"half_1",41471,41469,True,2,"bottom"
829745,"half_1",41471,41469,True,2,"bottom"
829746,"half_1",41471,41469,True,2,"bottom"
829747,"half_1",41471,41469,True,7,"bottom"
829748,"half_1",41471,41469,True,10,"bottom"
829749,"half_1",41471,41469,True,14,"bottom"
829750,"half_1",41471,41469,True,18,"bottom"
829751,"half_1",41471,41469,True,23,"bottom"
829752,"half_1",41471,41469,True,23,"bottom"
829753,"half_1",41471,41469,True,31,"bottom"
829754,"half_1",41471,41469,True,32,"bottom"
829755,"half_1",41471,41469,True,39,"bottom"
829756,"half_1",41471,41469,True,41,"bottom"
829757,"half_1",41471,41469,True,41,"bottom"
829758,"half_1",41471,41469,True,42,"bottom"
829759,"half_1",41471,41469,True,42,"bottom"
829760,"half_2",41471,41469,True,4,"bottom"
829761,"half_2",41471,41469,True,15,"bottom"
829762,"half_2",41471,41469,True,17,"bottom"
829763,"half_2",41471,41469,True,20,"bottom"
829845,"half_1",41471,41463,True,12,"bottom"
829928,"half_2",41471,41473,True,45,"middle"
829941,"half_2",41471,41466,True,41,"middle"
829942,"half_2",41471,41466,True,47,"bottom"
790813,"half_1",39585,39561,False,18,"middle"
791008,"half_1",39585,39584,True,9,"middle"
791009,"half_1",39585,39584,True,9,"top"
791010,"half_1",39585,39584,True,12,"top"
791011,"half_1",39585,39584,True,26,"middle"
791012,"half_1",39585,39584,True,26,"middle"
791013,"half_1",39585,39584,True,32,"middle"
791014,"half_1",39585,39584,True,37,"middle"
791015,"half_1",39585,39584,True,47,"middle"
791016,"half_2",39585,39584,True,22,"top"
791017,"half_2",39585,39584,True,28,"top"
791051,"half_1",39585,39578,True,12,"top"
791052,"half_1",39585,39578,True,17,"middle"
791053,"half_1",39585,39578,True,28,"bottom"
791054,"half_1",39585,39578,True,32,"middle"
791089,"half_1",39585,39580,True,15,"bottom"
791090,"half_2",39585,39580,True,29,"top"
791167,"half_1",39585,39576,True,15,"bottom"
791168,"half_1",39585,39576,True,15,"middle"
791169,"half_1",39585,39576,True,26,"middle"
791170,"half_1",39585,39576,True,47,"middle"
791171,"half_1",39585,39576,True,49,"middle"
791172,"half_2",39585,39576,True,3,"middle"
791173,"half_2",39585,39576,True,24,"bottom"
791208,"half_1",39585,39577,True,47,"top"
791285,"half_1",39585,39575,True,11,"middle"
791286,"half_1",39585,39575,True,17,"middle"
791287,"half_1",39585,39575,True,32,"middle"
791288,"half_1",39585,39575,True,33,"top"
791289,"half_1",39585,39575,True,38,"middle"
791290,"half_2",39585,39575,True,18,"bottom"
791291,"half_2",39585,39575,True,21,"middle"
791292,"half_2",39585,39575,True,29,"top"
791293,"half_2",39585,39575,True,39,"top"
791330,"half_2",39585,39567,False,6,"middle"
791379,"half_2",39585,39570,False,21,"middle"
791416,"half_1",39585,39582,True,6,"middle"
791417,"half_1",39585,39582,True,10,"bottom"
791418,"half_2",39585,39582,True,4,"bottom"
791419,"half_2",39585,39582,True,9,"bottom"
791481,"half_1",39585,39574,True,33,"top"
791482,"half_2",39585,39574,True,12,"middle"
791515,"half_1",39585,39558,False,8,"middle"
791516,"half_2",39585,39558,False,5,"middle"
791630,"half_1",39585,39573,True,12,"middle"
791631,"half_1",39585,39573,True,47,"top"
791632,"half_2",39585,39573,True,2,"middle"
791716,"half_2",39585,39581,True,49,"bottom"
791724,"half_1",39585,39579,True,9,"top"
791725,"half_1",39585,39579,True,44,"bottom"
797348,"half_2",39907,39881,False,23,"top"
797407,"half_2",39907,39892,False,39,"middle"
797408,"half_2",39907,39892,False,47,"bottom"
797491,"half_2",39907,39899,True,22,"middle"
797521,"half_2",39907,39905,True,27,"top"
797522,"half_2",39907,39905,True,33,"top"
797625,"half_2",39907,39901,True,33,"middle"
797798,"half_2",39907,39882,False,46,"middle"
797851,"half_2",39907,39895,True,34,"top"
797852,"half_2",39907,39895,True,45,"middle"
797949,"half_2",39907,39879,False,44,"middle"
797954,"half_2",39907,39908,True,48,"middle"
791971,"half_2",39646,39618,True,22,"middle"
792314,"half_2",39646,39624,True,24,"top"
792315,"half_2",39646,39624,True,39,"bottom"
792347,"half_2",39646,39611,False,34,"top"
792376,"half_2",39646,39629,True,38,"top"
792377,"half_2",39646,39629,True,44,"top"
792433,"half_2",39646,39617,True,50,"top"
792592,"half_2",39646,39630,True,47,"top"
822930,"half_1",41154,41167,False,9,"top"
823190,"half_1",41154,41166,False,28,"top"
823191,"half_2",41154,41166,False,3,"bottom"
823280,"half_1",41154,41151,True,21,"top"
823506,"half_2",41154,41158,True,15,"middle"
829296,"half_2",41466,41478,False,48,"top"
829355,"half_2",41466,41476,False,41,"middle"
829881,"half_2",41466,41463,True,47,"middle"
829930,"half_2",41466,41473,True,39,"top"
829939,"half_2",41466,41494,True,47,"middle"
844522,"extra_time_2",42302,42296,True,2,"top"
844828,"extra_time_1",42302,42299,True,14,"top"
844829,"extra_time_1",42302,42299,True,15,"top"
844830,"extra_time_2",42302,42299,True,14,"middle"
845075,"extra_time_2",42302,42293,True,4,"top"
845121,"extra_time_2",42302,42297,True,10,"middle"
845122,"extra_time_2",42302,42297,True,11,"bottom"
845129,"extra_time_2",42302,42319,False,17,"bottom"
845295,"extra_time_1",42302,42292,True,12,"top"
845296,"extra_time_2",42302,42292,True,7,"top"
845297,"extra_time_2",42302,42292,True,7,"top"
845372,"extra_time_2",42302,42300,True,7,"top"
845406,"extra_time_2",42302,42304,False,10,"top"
845603,"extra_time_2",42302,42317,False,7,"top"
830001,"half_2",41536,41535,True,7,"top"
830043,"half_2",41536,41531,True,12,"middle"
830104,"half_1",41536,41532,True,22,"top"
830105,"half_2",41536,41532,True,11,"top"
830106,"half_2",41536,41532,True,23,"middle"
830107,"half_2",41536,41532,True,32,"middle"
830139,"half_1",41536,41533,True,43,"middle"
830164,"half_1",41536,41524,True,33,"top"
830244,"half_1",41536,41514,False,43,"middle"
830322,"half_1",41536,41525,True,3,"middle"
830323,"half_1",41536,41525,True,28,"bottom"
830342,"half_1",41536,41507,False,1,"middle"
830543,"half_2",41536,41506,False,13,"top"
830776,"half_2",41536,41509,False,17,"top"
830845,"half_1",41536,41517,False,21,"bottom"
830869,"half_2",41536,41505,False,23,"middle"
822920,"half_1",41168,41167,True,32,"top"
822960,"half_2",41168,41171,True,25,"top"
823005,"half_1",41168,41179,True,16,"middle"
823006,"half_1",41168,41179,True,19,"top"
823007,"half_1",41168,41179,True,32,"bottom"
823008,"half_1",41168,41179,True,33,"top"
823009,"half_1",41168,41179,True,43,"bottom"
823010,"half_2",41168,41179,True,11,"top"
823011,"half_2",41168,41179,True,19,"middle"
823066,"half_1",41168,41173,True,12,"middle"
823067,"half_1",41168,41173,True,37,"bottom"
823091,"half_1",41168,41181,True,3,"middle"
823092,"half_1",41168,41181,True,19,"top"
823093,"half_1",41168,41181,True,25,"top"
823094,"half_1",41168,41181,True,34,"bottom"
823095,"half_1",41168,41181,True,37,"middle"
823096,"half_1",41168,41181,True,37,"top"
823097,"half_2",41168,41181,True,1,"top"
823098,"half_2",41168,41181,True,2,"top"
823099,"half_2",41168,41181,True,2,"bottom"
823100,"half_2",41168,41181,True,25,"middle"
823139,"half_1",41168,41169,True,2,"middle"
823140,"half_1",41168,41169,True,6,"middle"
823141,"half_1",41168,41169,True,8,"top"
823142,"half_1",41168,41169,True,15,"middle"
823143,"half_1",41168,41169,True,23,"middle"
823144,"half_1",41168,41169,True,34,"middle"
823145,"half_1",41168,41169,True,41,"middle"
823146,"half_2",41168,41169,True,2,"middle"
823147,"half_2",41168,41169,True,2,"middle"
823148,"half_2",41168,41169,True,2,"bottom"
823149,"half_2",41168,41169,True,13,"top"
823150,"half_2",41168,41169,True,13,"top"
823267,"half_1",41168,41151,False,37,"top"
823383,"half_2",41168,41174,True,10,"middle"
823412,"half_2",41168,41155,False,19,"middle"
823432,"half_1",41168,41160,False,43,"middle"
823561,"half_1",41168,41152,False,6,"top"
787151,"half_2",39446,39438,True,28,"middle"
787152,"half_2",39446,39438,True,36,"middle"
787247,"half_2",39446,39440,True,31,"middle"
787452,"half_2",39446,39441,True,29,"top"
787453,"half_2",39446,39441,True,40,"top"
787589,"half_2",39446,39424,False,44,"top"
787739,"half_2",39446,39451,True,21,"middle"
787740,"half_2",39446,39451,True,25,"top"
787741,"half_2",39446,39451,True,25,"top"
787742,"half_2",39446,39451,True,39,"top"
787797,"half_2",39446,39423,False,23,"top"
787798,"half_2",39446,39423,False,25,"top"
787799,"half_2",39446,39423,False,31,"top"
787903,"half_2",39446,39421,False,28,"top"
787939,"half_2",39446,39431,False,24,"middle"
787956,"half_2",39446,39447,True,41,"top"
787998,"half_2",39446,39429,False,26,"top"
788017,"half_2",39446,39427,False,50,"top"
1464052,"half_2",65589,65588,True,24,"top"
1464053,"half_2",65589,65587,True,25,"top"
1464054,"half_2",65589,65585,True,30,"middle"
1464055,"half_2",65589,65579,True,35,"top"
1464056,"half_2",65589,65586,True,37,"middle"
1464057,"half_2",65589,65588,True,41,"middle"
1464058,"half_2",65589,NULL,False,42,"middle"
1464059,"half_2",65589,65590,True,45,"middle"
1464060,"half_2",65589,65604,False,46,"top"
1464061,"half_2",65589,65591,False,52,"bottom"
822918,"half_2",41151,41167,False,47,"bottom"
823003,"half_2",41151,41179,False,24,"middle"
823038,"half_1",41151,41153,True,4,"top"
823039,"half_2",41151,41153,True,5,"top"
823063,"half_1",41151,41173,False,32,"top"
823084,"half_2",41151,41181,False,24,"bottom"
823239,"half_1",41151,41162,True,22,"top"
823240,"half_2",41151,41162,True,11,"middle"
823241,"half_2",41151,41162,True,26,"middle"
823293,"half_1",41151,41161,True,47,"bottom"
823343,"half_1",41151,41170,False,2,"bottom"
823344,"half_1",41151,41170,False,21,"middle"
823490,"half_1",41151,41157,True,7,"bottom"
823498,"half_2",41151,41158,True,34,"middle"
823499,"half_2",41151,41158,True,40,"middle"
823500,"half_2",41151,41158,True,44,"middle"
823516,"half_1",41151,41150,True,6,"bottom"
823528,"half_1",41151,41156,True,29,"middle"
823529,"half_1",41151,41156,True,36,"middle"
823530,"half_1",41151,41156,True,44,"middle"
823531,"half_2",41151,41156,True,7,"bottom"
823532,"half_2",41151,41156,True,12,"top"
823541,"half_1",41151,41154,True,30,"middle"
823549,"half_2",41151,41163,True,37,"top"
841421,"half_1",42165,42153,True,1,"middle"
841456,"half_1",42165,42176,False,2,"middle"
841457,"half_1",42165,42176,False,19,"top"
841534,"half_1",42165,42164,True,12,"top"
841569,"half_1",42165,42166,True,12,"top"
841570,"half_2",42165,42166,True,27,"top"
841571,"half_2",42165,42166,True,38,"top"
841615,"half_1",42165,42169,False,17,"middle"
841667,"half_1",42165,42160,True,40,"middle"
841693,"half_2",42165,42170,False,5,"top"
841761,"half_2",42165,42154,True,12,"top"
841792,"half_2",42165,42167,True,28,"middle"
791990,"half_1",39608,39610,True,31,"bottom"
791991,"half_1",39608,39610,True,35,"top"
791992,"half_1",39608,39610,True,42,"top"
792033,"half_1",39608,39626,False,45,"middle"
792058,"half_1",39608,39616,True,7,"top"
792059,"half_2",39608,39616,True,4,"bottom"
792116,"half_2",39608,39609,True,15,"top"
792117,"half_2",39608,39609,True,17,"top"
792149,"half_1",39608,39620,False,33,"middle"
792175,"half_2",39608,39606,True,10,"top"
792362,"half_1",39608,39604,True,37,"bottom"
792454,"half_1",39608,39613,True,32,"middle"
824828,"half_2",41256,41261,True,36,"top"
825160,"half_2",41256,41244,False,38,"top"
825285,"half_2",41256,41265,True,42,"middle"
825286,"half_2",41256,41265,True,42,"middle"
825325,"half_2",41256,41258,True,36,"top"
825440,"half_2",41256,41263,True,44,"middle"
825455,"half_2",41256,41252,True,42,"middle"
844462,"half_2",42305,42290,False,15,"top"
844619,"half_1",42305,42301,False,45,"top"
844664,"half_1",42305,42289,False,11,"middle"
845005,"half_1",42305,42316,True,22,"middle"
845006,"half_1",42305,42316,True,38,"middle"
845007,"half_2",42305,42316,True,5,"top"
845163,"half_1",42305,42309,True,2,"middle"
845164,"half_1",42305,42309,True,2,"middle"
845165,"half_1",42305,42309,True,22,"middle"
845166,"half_1",42305,42309,True,25,"middle"
845167,"half_1",42305,42309,True,27,"middle"
845168,"half_1",42305,42309,True,37,"top"
845169,"half_2",42305,42309,True,3,"middle"
845170,"half_2",42305,42309,True,5,"top"
845171,"half_2",42305,42309,True,9,"top"
845172,"half_2",42305,42309,True,28,"middle"
845173,"half_2",42305,42309,True,28,"top"
845174,"half_2",42305,42309,True,34,"top"
845396,"half_2",42305,42304,True,26,"middle"
845442,"half_1",42305,42307,True,20,"middle"
845443,"half_1",42305,42307,True,24,"middle"
845444,"half_1",42305,42307,True,34,"top"
845445,"half_1",42305,42307,True,46,"middle"
845446,"half_2",42305,42307,True,3,"middle"
845447,"half_2",42305,42307,True,4,"top"
845448,"half_2",42305,42307,True,7,"middle"
845478,"half_1",42305,42315,True,12,"middle"
845479,"half_1",42305,42315,True,34,"top"
845480,"half_2",42305,42315,True,12,"bottom"
845481,"half_2",42305,42315,True,14,"middle"
845482,"half_2",42305,42315,True,28,"middle"
845483,"half_2",42305,42315,True,32,"middle"
845499,"half_2",42305,42313,True,5,"middle"
845500,"half_2",42305,42313,True,15,"top"
845501,"half_2",42305,42313,True,18,"top"
845502,"half_2",42305,42313,True,26,"middle"
845525,"half_1",42305,42310,True,46,"middle"
845526,"half_2",42305,42310,True,1,"bottom"
815818,"half_2",40723,40716,True,39,"middle"
815855,"half_2",40723,40725,True,19,"top"
815856,"half_2",40723,40725,True,19,"top"
815857,"half_2",40723,40725,True,26,"bottom"
816102,"half_2",40723,40733,False,47,"middle"
816121,"half_2",40723,40721,True,15,"middle"
816122,"half_2",40723,40721,True,20,"middle"
816144,"half_2",40723,40720,True,12,"top"
816172,"half_2",40723,40728,True,33,"bottom"
816519,"half_2",40723,40731,False,15,
816520,"half_2",40723,40731,False,19,"middle"
816521,"half_2",40723,40731,False,39,"middle"
816578,"half_2",40723,40740,False,18,"middle"
816597,"half_2",40723,40722,True,35,"middle"
797160,"half_2",39892,39893,False,26,"top"
797188,"half_2",39892,39897,False,45,"top"
797189,"half_2",39892,39897,False,51,"middle"
797319,"half_1",39892,39881,True,15,"middle"
797320,"half_1",39892,39881,True,16,"middle"
797321,"half_1",39892,39881,True,20,"middle"
797322,"half_1",39892,39881,True,31,"top"
797323,"half_1",39892,39881,True,32,"middle"
797324,"half_1",39892,39881,True,33,"bottom"
797325,"half_1",39892,39881,True,47,"middle"
797326,"half_2",39892,39881,True,46,"middle"
797327,"half_2",39892,39881,True,51,"middle"
797465,"half_1",39892,39899,False,30,"top"
797466,"half_1",39892,39899,False,42,"middle"
797467,"half_2",39892,39899,False,40,"middle"
797497,"half_2",39892,39905,False,7,"top"
797498,"half_2",39892,39905,False,29,"top"
797535,"half_1",39892,39887,True,22,"bottom"
797536,"half_1",39892,39887,True,30,"top"
797537,"half_2",39892,39887,True,15,"top"
797562,"half_1",39892,39888,True,1,"middle"
797648,"half_1",39892,39884,True,14,"top"
797649,"half_1",39892,39884,True,14,"top"
797650,"half_1",39892,39884,True,20,"middle"
797651,"half_1",39892,39884,True,20,"top"
797652,"half_1",39892,39884,True,20,"middle"
797653,"half_2",39892,39884,True,10,"top"
797654,"half_2",39892,39884,True,30,"top"
797655,"half_2",39892,39884,True,49,"top"
797656,"half_2",39892,39884,True,50,"top"
797691,"half_1",39892,39880,True,16,"middle"
797692,"half_1",39892,39880,True,21,"bottom"
797693,"half_2",39892,39880,True,10,"middle"
797694,"half_2",39892,39880,True,13,"middle"
797695,"half_2",39892,39880,True,35,"middle"
797731,"half_1",39892,39885,True,16,"middle"
797732,"half_1",39892,39885,True,26,"bottom"
797733,"half_1",39892,39885,True,27,"middle"
797734,"half_1",39892,39885,True,42,"middle"
797735,"half_2",39892,39885,True,39,"top"
797736,"half_2",39892,39885,True,41,"middle"
797765,"half_1",39892,39882,True,24,"middle"
797766,"half_1",39892,39882,True,27,"middle"
797767,"half_1",39892,39882,True,29,"bottom"
797768,"half_1",39892,39882,True,31,"top"
797769,"half_1",39892,39882,True,44,"middle"
797770,"half_2",39892,39882,True,1,"top"
797771,"half_2",39892,39882,True,9,"middle"
797772,"half_2",39892,39882,True,31,"top"
797817,"half_1",39892,39895,False,31,"top"
797818,"half_2",39892,39895,False,28,"bottom"
797819,"half_2",39892,39895,False,35,"middle"
797820,"half_2",39892,39895,False,47,"bottom"
797821,"half_2",39892,39895,False,50,"middle"
797906,"half_1",39892,39890,True,6,"middle"
797907,"half_1",39892,39890,True,11,"top"
797921,"half_1",39892,39879,True,27,"bottom"
797922,"half_1",39892,39879,True,28,"bottom"
797958,"half_2",39892,39889,True,48,"middle"
797967,"half_2",39892,39886,True,23,"top"
797968,"half_2",39892,39886,True,31,"top"
797969,"half_2",39892,39886,True,44,"middle"
797970,"half_2",39892,39886,True,48,"middle"
797995,"half_1",39892,39891,True,11,"middle"
797996,"half_1",39892,39891,True,20,"middle"
797997,"half_2",39892,39891,True,10,"middle"
797998,"half_2",39892,39891,True,42,"middle"
797999,"half_2",39892,39891,True,46,"middle"
798000,"half_2",39892,39891,True,47,"middle"
798043,"half_2",39892,39898,False,43,"top"
788050,"half_1",39479,39487,False,13,"bottom"
788051,"half_1",39479,39487,False,24,"top"
788052,"half_1",39479,39487,False,33,"middle"
788053,"half_1",39479,39487,False,34,"middle"
788054,"half_1",39479,39487,False,35,"middle"
788142,"half_1",39479,39471,True,31,"middle"
