player_appearance_id,player_id,fixture_id,date,checkpoint,checkpoint_period,checkpoint_min,position,is_home,formation,minute_in,minute_out,subbed,jersey_number,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,scored_after
40875,1386,1191,2025-06-15,H1_45,half_1,45,A,FALSE,4-2-3-1,1,72,TRUE,9,1,5,69.68,6.708,8.73,2,1,2,2,9,27,504.91,6.974,9.33,3,1,3,3,1
40879,2131,1191,2025-06-15,H1_45,half_1,45,D,FALSE,4-2-3-1,1,90,FALSE,14,2,5,141.62,7.353,9.14,0,0,0,0,4,13,290.24,7.066,9.14,0,0,0,0,0
40880,2121,1191,2025-06-15,H1_45,half_1,45,M,FALSE,4-2-3-1,1,90,FALSE,17,2,7,149.05,7.011,7.53,0,0,0,0,5,28,469.7,6.585,8.14,0,0,0,0,0
40881,2113,1191,2025-06-15,H1_45,half_1,45,M,FALSE,4-2-3-1,1,60,TRUE,18,2,16,214,6.583,8.73,0,0,0,0,7,47,726.01,6.64,8.88,0,0,0,0,0
40882,2118,1191,2025-06-15,H1_45,half_1,45,D,FALSE,4-2-3-1,1,80,TRUE,19,4,10,201.99,7.075,8.99,0,0,0,0,8,27,515.91,6.899,8.99,0,0,0,0,0
40883,2117,1191,2025-06-15,H1_45,half_1,45,M,FALSE,4-2-3-1,1,90,FALSE,20,2,11,156.15,6.61,7.38,0,0,0,0,6,37,543.84,6.556,8.13,0,0,0,0,0
40852,3441,1191,2025-06-15,H2_15,half_2,15,D,TRUE,4-3-3,1,90,FALSE,2,3,10,163.32,6.872,8.37,0,0,0,0,11,34,507.54,6.787,8.37,0,0,0,0,0
40853,3442,1191,2025-06-15,H2_15,half_2,15,D,TRUE,4-3-3,1,90,FALSE,3,0,6,79.89,6.323,6.78,0,0,0,0,2,23,279.23,6.313,7.76,0,0,0,0,0
40854,3443,1191,2025-06-15,H2_15,half_2,15,D,TRUE,4-3-3,1,90,FALSE,4,1,6,94.25,6.703,7.71,0,0,0,0,6,17,275.37,6.896,9.02,0,0,0,0,0
40855,3444,1191,2025-06-15,H2_15,half_2,15,D,TRUE,4-3-3,1,82,TRUE,5,6,15,239.34,6.829,8.08,0,0,0,0,12,39,611.19,6.788,8.68,0,0,0,0,0
40857,3466,1191,2025-06-15,H2_15,half_2,15,M,TRUE,4-3-3,1,90,FALSE,8,3,12,205.23,6.733,8.06,0,0,0,0,7,31,501.53,6.728,8.56,0,0,0,0,0
40858,3447,1191,2025-06-15,H2_15,half_2,15,A,TRUE,4-3-3,1,66,TRUE,9,2,10,175.81,6.604,8.43,3,0,3,3,9,41,672.85,6.784,9.82,5,1,4,5,0
40859,3448,1191,2025-06-15,H2_15,half_2,15,M,TRUE,4-3-3,1,90,FALSE,10,0,3,63.53,6.663,7.07,2,1,1,2,9,29,479.19,6.763,7.83,3,1,2,3,0
40860,3449,1191,2025-06-15,H2_15,half_2,15,A,TRUE,4-3-3,1,85,TRUE,11,3,12,224.05,6.919,9.58,2,1,0,2,11,33,675.93,6.967,9.58,4,2,1,4,0
40862,3451,1191,2025-06-15,H2_15,half_2,15,G,TRUE,4-3-3,1,90,FALSE,16,1,1,17.68,9.62,9.62,0,0,0,0,1,1,17.68,9.62,9.62,0,0,0,0,0
40863,3470,1191,2025-06-15,H2_15,half_2,15,A,TRUE,4-3-3,1,66,TRUE,17,4,15,204.9,6.686,7.64,0,0,0,0,11,39,698.96,6.749,9.75,1,1,1,1,0
40867,3455,1191,2025-06-15,H2_15,half_2,15,M,TRUE,4-3-3,1,66,TRUE,22,2,10,154.57,6.608,7.48,0,0,0,0,9,39,739.63,6.731,8.18,1,1,1,1,0
40868,2109,1191,2025-06-15,H2_15,half_2,15,G,FALSE,4-2-3-1,1,90,FALSE,1,0,0,0,0,0,0,0,0,0,0,2,19.8,7.605,8.26,0,0,0,0,0
40869,2110,1191,2025-06-15,H2_15,half_2,15,D,FALSE,4-2-3-1,1,90,FALSE,2,5,9,207.35,7.211,8.47,0,0,0,0,14,36,720.97,6.936,8.47,2,0,1,2,0
40870,2111,1191,2025-06-15,H2_15,half_2,15,D,FALSE,4-2-3-1,1,90,FALSE,4,1,8,113.99,6.569,7.97,0,0,0,0,7,28,466.8,6.757,8.81,0,0,0,0,0
40872,2114,1191,2025-06-15,H2_15,half_2,15,M,FALSE,4-2-3-1,1,60,TRUE,6,3,16,356.52,6.715,7.59,0,0,0,0,13,64,1165.31,6.68,7.81,0,0,0,0,0
40873,3487,1191,2025-06-15,H2_15,half_2,15,M,FALSE,4-2-3-1,1,60,TRUE,7,5,13,188.72,6.886,8.31,0,0,0,0,11,40,579.26,6.749,8.5,0,0,0,0,0
40875,1386,1191,2025-06-15,H2_15,half_2,15,A,FALSE,4-2-3-1,1,72,TRUE,9,5,9,239.69,7.281,9.63,1,1,1,1,14,36,744.6,7.06,9.63,4,2,4,4,0
40879,2131,1191,2025-06-15,H2_15,half_2,15,D,FALSE,4-2-3-1,1,90,FALSE,14,1,10,125.37,6.31,7.5,0,0,0,0,5,23,415.61,6.769,9.14,0,0,0,0,0
40880,2121,1191,2025-06-15,H2_15,half_2,15,M,FALSE,4-2-3-1,1,90,FALSE,17,2,5,73.77,6.746,9.09,0,0,0,0,7,33,543.47,6.614,9.09,0,0,0,0,0
40881,2113,1191,2025-06-15,H2_15,half_2,15,M,FALSE,4-2-3-1,1,60,TRUE,18,5,15,361.32,6.771,8.29,0,0,0,0,12,62,1087.33,6.676,8.88,0,0,0,0,0
40882,2118,1191,2025-06-15,H2_15,half_2,15,D,FALSE,4-2-3-1,1,80,TRUE,19,1,4,95.76,6.686,8.28,0,0,0,0,9,31,611.67,6.872,8.99,0,0,0,0,0
40883,2117,1191,2025-06-15,H2_15,half_2,15,M,FALSE,4-2-3-1,1,90,FALSE,20,1,14,279.45,6.596,8.79,0,0,0,0,7,51,823.29,6.566,8.79,0,0,0,0,0
40852,3441,1191,2025-06-15,H2_30,half_2,30,D,TRUE,4-3-3,1,90,FALSE,2,0,7,126.29,6.203,6.62,1,0,0,1,11,41,633.83,6.709,8.37,1,0,0,1,0
40853,3442,1191,2025-06-15,H2_30,half_2,30,D,TRUE,4-3-3,1,90,FALSE,3,0,3,36.51,6.243,6.71,0,0,0,0,2,26,315.74,6.306,7.76,0,0,0,0,0
40854,3443,1191,2025-06-15,H2_30,half_2,30,D,TRUE,4-3-3,1,90,FALSE,4,0,2,16.21,5.83,5.92,0,0,0,0,6,19,291.58,6.811,9.02,0,0,0,0,0
40855,3444,1191,2025-06-15,H2_30,half_2,30,D,TRUE,4-3-3,1,82,TRUE,5,3,9,190.53,6.891,8.87,0,0,0,0,15,48,801.73,6.808,8.87,0,0,0,0,0
40856,3446,1191,2025-06-15,H2_30,half_2,30,A,TRUE,4-3-3,66,90,FALSE,7,1,5,74.02,6.847,9.56,0,0,0,0,1,5,74.02,6.847,9.56,0,0,0,0,0
40857,3466,1191,2025-06-15,H2_30,half_2,30,M,TRUE,4-3-3,1,90,FALSE,8,3,5,107.52,7.264,9.04,0,0,0,0,10,36,609.05,6.821,9.04,0,0,0,0,0
40859,3448,1191,2025-06-15,H2_30,half_2,30,M,TRUE,4-3-3,1,90,FALSE,10,0,4,57.09,6.335,6.75,0,0,0,0,9,33,536.29,6.722,7.83,3,1,2,3,0
40860,3449,1191,2025-06-15,H2_30,half_2,30,A,TRUE,4-3-3,1,85,TRUE,11,0,7,95.26,6.71,7.2,0,0,0,0,11,40,771.19,6.932,9.58,4,2,1,4,0
40862,3451,1191,2025-06-15,H2_30,half_2,30,G,TRUE,4-3-3,1,90,FALSE,16,1,0,11.84,9.34,9.34,0,0,0,0,2,1,29.52,9.527,9.62,0,0,0,0,0
40864,3452,1191,2025-06-15,H2_30,half_2,30,A,TRUE,4-3-3,66,90,FALSE,19,0,1,5.84,6.02,6.02,1,1,1,1,0,1,5.84,6.02,6.02,1,1,1,1,0
40865,3453,1191,2025-06-15,H2_30,half_2,30,M,TRUE,4-3-3,66,90,FALSE,20,2,5,84.08,6.776,8.44,0,0,0,0,2,5,84.08,6.776,8.44,0,0,0,0,0
40868,2109,1191,2025-06-15,H2_30,half_2,30,G,FALSE,4-2-3-1,1,90,FALSE,1,0,0,0,0,0,0,0,0,0,0,2,19.8,7.605,8.26,0,0,0,0,0
40869,2110,1191,2025-06-15,H2_30,half_2,30,D,FALSE,4-2-3-1,1,90,FALSE,2,1,3,40.21,6.53,7.42,1,0,0,1,15,39,761.18,6.906,8.47,3,0,1,3,0
40870,2111,1191,2025-06-15,H2_30,half_2,30,D,FALSE,4-2-3-1,1,90,FALSE,4,1,2,29.86,6.853,7.31,0,0,0,0,8,30,496.66,6.764,8.81,0,0,0,0,0
40871,2112,1191,2025-06-15,H2_30,half_2,30,M,FALSE,4-2-3-1,60,90,FALSE,5,2,14,221.21,6.554,7.82,0,0,0,0,2,15,225.91,6.501,7.82,0,0,0,0,0
40874,2115,1191,2025-06-15,H2_30,half_2,30,M,FALSE,4-2-3-1,60,90,FALSE,8,2,9,133.44,6.712,8,0,0,0,0,3,10,166.11,6.772,8,0,0,0,0,0
40876,3488,1191,2025-06-15,H2_30,half_2,30,A,FALSE,4-2-3-1,72,90,FALSE,10,1,7,89.02,6.735,7.98,0,0,0,0,1,7,89.02,6.735,7.98,0,0,0,0,0
40877,3489,1191,2025-06-15,H2_30,half_2,30,M,FALSE,4-2-3-1,60,90,FALSE,11,2,13,160.53,6.372,7.31,0,0,0,0,2,14,182.51,6.409,7.31,0,0,0,0,0
40879,2131,1191,2025-06-15,H2_30,half_2,30,D,FALSE,4-2-3-1,1,90,FALSE,14,1,0,13.79,7.99,7.99,0,0,0,0,6,23,429.39,6.811,9.14,0,0,0,0,0
40880,2121,1191,2025-06-15,H2_30,half_2,30,M,FALSE,4-2-3-1,1,90,FALSE,17,1,3,42.33,6.548,8.17,0,0,0,0,8,36,585.8,6.608,9.09,0,0,0,0,0
40882,2118,1191,2025-06-15,H2_30,half_2,30,D,FALSE,4-2-3-1,1,80,TRUE,19,2,9,105.84,6.436,8.73,0,0,0,0,11,40,717.51,6.778,8.99,0,0,0,0,0
40883,2117,1191,2025-06-15,H2_30,half_2,30,M,FALSE,4-2-3-1,1,90,FALSE,20,2,12,177.54,6.656,8.78,1,0,1,1,9,63,1000.83,6.584,8.79,1,0,1,1,0
41150,3541,1198,2025-06-15,H1_15,half_1,15,M,TRUE,3-4-3,1,59,TRUE,3,3,11,137.69,6.629,8.23,0,0,0,0,3,11,137.69,6.629,8.23,0,0,0,0,0
41151,3542,1198,2025-06-15,H1_15,half_1,15,M,TRUE,3-4-3,1,90,FALSE,4,2,10,127.45,6.588,8.18,3,1,3,3,2,10,127.45,6.588,8.18,3,1,3,3,0
41152,3543,1198,2025-06-15,H1_15,half_1,15,D,TRUE,3-4-3,1,46,TRUE,5,2,3,66.11,6.854,7.71,0,0,0,0,2,3,66.11,6.854,7.71,0,0,0,0,0
41153,3544,1198,2025-06-15,H1_15,half_1,15,M,TRUE,3-4-3,1,90,FALSE,6,1,5,79.28,6.703,8.43,1,0,1,1,1,5,79.28,6.703,8.43,1,0,1,1,0
41154,3545,1198,2025-06-15,H1_15,half_1,15,A,TRUE,3-4-3,1,90,FALSE,7,5,10,196.66,7.228,9.13,0,0,0,0,5,10,196.66,7.228,9.13,0,0,0,0,0
41156,1154,1198,2025-06-15,H1_15,half_1,15,A,TRUE,3-4-3,1,90,FALSE,9,5,9,166.59,7.053,8.92,1,0,1,1,5,9,166.59,7.053,8.92,1,0,1,1,0
41157,3546,1198,2025-06-15,H1_15,half_1,15,A,TRUE,3-4-3,1,59,TRUE,10,3,11,176.47,6.878,7.67,1,0,1,1,3,11,176.47,6.878,7.67,1,0,1,1,0
41160,3550,1198,2025-06-15,H1_15,half_1,15,G,TRUE,3-4-3,1,90,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41161,2027,1198,2025-06-15,H1_15,half_1,15,D,TRUE,3-4-3,1,90,FALSE,18,1,11,164.45,6.402,7.17,0,0,0,0,1,11,164.45,6.402,7.17,0,0,0,0,0
41162,3551,1198,2025-06-15,H1_15,half_1,15,D,TRUE,3-4-3,1,78,TRUE,19,0,6,57.77,6.082,6.98,0,0,0,0,0,6,57.77,6.082,6.98,0,0,0,0,1
41165,3554,1198,2025-06-15,H1_15,half_1,15,M,TRUE,3-4-3,1,46,TRUE,22,3,10,208.44,6.946,8.97,0,0,0,0,3,10,208.44,6.946,8.97,0,0,0,0,0
41166,3499,1198,2025-06-15,H1_15,half_1,15,G,FALSE,4-4-2,1,90,FALSE,1,0,1,10.69,7.77,7.77,0,0,0,0,0,1,10.69,7.77,7.77,0,0,0,0,0
41167,3500,1198,2025-06-15,H1_15,half_1,15,D,FALSE,4-4-2,1,90,FALSE,2,2,9,128.46,6.79,7.73,1,1,0,1,2,9,128.46,6.79,7.73,1,1,0,1,0
41168,3501,1198,2025-06-15,H1_15,half_1,15,D,FALSE,4-4-2,1,71,TRUE,3,2,12,163.46,6.62,7.31,1,0,0,1,2,12,163.46,6.62,7.31,1,0,0,1,0
41169,3502,1198,2025-06-15,H1_15,half_1,15,D,FALSE,4-4-2,1,90,FALSE,4,2,7,141.14,6.894,9.4,0,0,0,0,2,7,141.14,6.894,9.4,0,0,0,0,0
41170,3503,1198,2025-06-15,H1_15,half_1,15,D,FALSE,4-4-2,1,90,FALSE,5,2,9,144.48,6.857,8.63,0,0,0,0,2,9,144.48,6.857,8.63,0,0,0,0,0
41171,3504,1198,2025-06-15,H1_15,half_1,15,M,FALSE,4-4-2,1,90,FALSE,6,1,10,123.42,6.344,7.38,0,0,0,0,1,10,123.42,6.344,7.38,0,0,0,0,1
41173,3506,1198,2025-06-15,H1_15,half_1,15,A,FALSE,4-4-2,1,71,TRUE,9,1,8,110.61,6.608,7.99,0,0,0,0,1,8,110.61,6.608,7.99,0,0,0,0,1
41174,3507,1198,2025-06-15,H1_15,half_1,15,A,FALSE,4-4-2,1,90,FALSE,10,2,8,88.41,6.594,7.64,0,0,0,0,2,8,88.41,6.594,7.64,0,0,0,0,1
41178,3509,1198,2025-06-15,H1_15,half_1,15,M,FALSE,4-4-2,1,71,TRUE,17,5,8,197.29,7.175,8.74,1,0,0,1,5,8,197.29,7.175,8.74,1,0,0,1,0
41179,3510,1198,2025-06-15,H1_15,half_1,15,M,FALSE,4-4-2,1,90,TRUE,18,3,11,173.06,6.694,7.69,0,0,0,0,3,11,173.06,6.694,7.69,0,0,0,0,0
41181,3512,1198,2025-06-15,H1_15,half_1,15,M,FALSE,4-4-2,1,89,TRUE,20,4,13,233.57,6.884,9.05,2,0,1,2,4,13,233.57,6.884,9.05,2,0,1,2,1
41150,3541,1198,2025-06-15,H1_30,half_1,30,M,TRUE,3-4-3,1,59,TRUE,3,1,6,91.45,6.584,8.88,0,0,0,0,4,17,229.14,6.614,8.88,0,0,0,0,0
41151,3542,1198,2025-06-15,H1_30,half_1,30,M,TRUE,3-4-3,1,90,FALSE,4,1,2,23.33,6.69,7.43,0,0,0,0,3,12,150.77,6.608,8.18,3,1,3,3,0
41152,3543,1198,2025-06-15,H1_30,half_1,30,D,TRUE,3-4-3,1,46,TRUE,5,1,2,52.76,6.893,8.01,0,0,0,0,3,5,118.87,6.869,8.01,0,0,0,0,0
41153,3544,1198,2025-06-15,H1_30,half_1,30,M,TRUE,3-4-3,1,90,FALSE,6,1,2,25.24,6.707,7.55,0,0,0,0,2,7,104.51,6.704,8.43,1,0,1,1,0
41154,3545,1198,2025-06-15,H1_30,half_1,30,A,TRUE,3-4-3,1,90,FALSE,7,4,6,156.89,7.144,9.07,0,0,0,0,9,16,353.56,7.194,9.13,0,0,0,0,0
41156,1154,1198,2025-06-15,H1_30,half_1,30,A,TRUE,3-4-3,1,90,FALSE,9,4,8,220.29,7.197,9.03,0,0,0,0,9,17,386.88,7.119,9.03,1,0,1,1,0
41157,3546,1198,2025-06-15,H1_30,half_1,30,A,TRUE,3-4-3,1,59,TRUE,10,6,14,255.21,6.882,7.8,0,0,0,0,9,25,431.68,6.88,7.8,1,0,1,1,0
41160,3550,1198,2025-06-15,H1_30,half_1,30,G,TRUE,3-4-3,1,90,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41161,2027,1198,2025-06-15,H1_30,half_1,30,D,TRUE,3-4-3,1,90,FALSE,18,0,3,38.38,6.26,6.41,0,0,0,0,1,14,202.82,6.374,7.17,0,0,0,0,0
41162,3551,1198,2025-06-15,H1_30,half_1,30,D,TRUE,3-4-3,1,78,TRUE,19,0,2,30.82,5.68,5.74,0,0,0,0,0,8,88.59,5.981,6.98,0,0,0,0,1
41165,3554,1198,2025-06-15,H1_30,half_1,30,M,TRUE,3-4-3,1,46,TRUE,22,3,9,176.32,6.97,8.32,0,0,0,0,6,19,384.77,6.958,8.97,0,0,0,0,0
41166,3499,1198,2025-06-15,H1_30,half_1,30,G,FALSE,4-4-2,1,90,FALSE,1,0,1,7.12,6.07,6.07,0,0,0,0,0,2,17.81,6.92,7.77,0,0,0,0,0
41167,3500,1198,2025-06-15,H1_30,half_1,30,D,FALSE,4-4-2,1,90,FALSE,2,1,6,104.53,6.429,7.13,0,0,0,0,3,15,232.99,6.649,7.73,1,1,0,1,0
41168,3501,1198,2025-06-15,H1_30,half_1,30,D,FALSE,4-4-2,1,71,TRUE,3,2,6,112.88,6.86,8.72,0,0,0,0,4,18,276.34,6.707,8.72,1,0,0,1,0
41169,3502,1198,2025-06-15,H1_30,half_1,30,D,FALSE,4-4-2,1,90,FALSE,4,2,6,118.1,6.976,9.18,0,0,0,0,4,13,259.24,6.933,9.4,0,0,0,0,0
41170,3503,1198,2025-06-15,H1_30,half_1,30,D,FALSE,4-4-2,1,90,FALSE,5,2,5,111.74,6.806,8.83,0,0,0,0,4,14,256.21,6.837,8.83,0,0,0,0,0
41171,3504,1198,2025-06-15,H1_30,half_1,30,M,FALSE,4-4-2,1,90,FALSE,6,2,8,151.47,6.863,8.22,0,0,0,0,3,18,274.9,6.591,8.22,0,0,0,0,1
41173,3506,1198,2025-06-15,H1_30,half_1,30,A,FALSE,4-4-2,1,71,TRUE,9,0,5,39.4,5.906,6.08,0,0,0,0,1,13,150.01,6.357,7.99,0,0,0,0,1
41174,3507,1198,2025-06-15,H1_30,half_1,30,A,FALSE,4-4-2,1,90,FALSE,10,0,3,33.26,6.047,6.68,0,0,0,0,2,11,121.67,6.468,7.64,0,0,0,0,1
41178,3509,1198,2025-06-15,H1_30,half_1,30,M,FALSE,4-4-2,1,71,TRUE,17,1,6,122.11,6.776,7.37,0,0,0,0,6,14,319.4,7.036,8.74,1,0,0,1,0
41179,3510,1198,2025-06-15,H1_30,half_1,30,M,FALSE,4-4-2,1,90,TRUE,18,2,9,125.87,6.657,8.38,0,0,0,0,5,20,298.94,6.678,8.38,0,0,0,0,0
41181,3512,1198,2025-06-15,H1_30,half_1,30,M,FALSE,4-4-2,1,89,TRUE,20,2,7,125.83,6.803,8.04,0,0,0,0,6,20,359.4,6.856,9.05,2,0,1,2,1
41150,3541,1198,2025-06-15,H1_45,half_1,45,M,TRUE,3-4-3,1,59,TRUE,3,3,8,125.77,7.057,7.74,0,0,0,0,7,25,354.91,6.767,8.88,0,0,0,0,0
41151,3542,1198,2025-06-15,H1_45,half_1,45,M,TRUE,3-4-3,1,90,FALSE,4,0,5,60.46,6.266,6.85,0,0,0,0,3,17,211.23,6.522,8.18,3,1,3,3,0
41152,3543,1198,2025-06-15,H1_45,half_1,45,D,TRUE,3-4-3,1,46,TRUE,5,2,5,82.14,7.121,7.67,0,0,0,0,5,10,201.01,6.987,8.01,0,0,0,0,0
41153,3544,1198,2025-06-15,H1_45,half_1,45,M,TRUE,3-4-3,1,90,FALSE,6,0,6,89.06,6.285,6.94,1,1,1,1,2,13,193.58,6.537,8.43,2,1,2,2,0
41154,3545,1198,2025-06-15,H1_45,half_1,45,A,TRUE,3-4-3,1,90,FALSE,7,0,7,103.26,6.336,7.02,0,0,0,0,9,23,456.81,7.007,9.13,0,0,0,0,0
41156,1154,1198,2025-06-15,H1_45,half_1,45,A,TRUE,3-4-3,1,90,FALSE,9,1,11,128.82,6.524,7.95,0,0,0,0,10,28,515.7,6.931,9.03,1,0,1,1,0
41157,3546,1198,2025-06-15,H1_45,half_1,45,A,TRUE,3-4-3,1,59,TRUE,10,1,11,106.68,6.13,7.28,0,0,0,0,10,36,538.36,6.685,7.8,1,0,1,1,0
41160,3550,1198,2025-06-15,H1_45,half_1,45,G,TRUE,3-4-3,1,90,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41161,2027,1198,2025-06-15,H1_45,half_1,45,D,TRUE,3-4-3,1,90,FALSE,18,2,6,152.82,6.718,7.49,0,0,0,0,3,20,355.64,6.493,7.49,0,0,0,0,0
41162,3551,1198,2025-06-15,H1_45,half_1,45,D,TRUE,3-4-3,1,78,TRUE,19,2,3,65.18,7.238,8.25,0,0,0,0,2,11,153.77,6.465,8.25,0,0,0,0,1
41165,3554,1198,2025-06-15,H1_45,half_1,45,M,TRUE,3-4-3,1,46,TRUE,22,4,9,171.36,7.117,8.62,0,0,0,0,10,28,556.12,7.012,8.97,0,0,0,0,0
41166,3499,1198,2025-06-15,H1_45,half_1,45,G,FALSE,4-4-2,1,90,FALSE,1,0,1,5.07,5.91,5.91,0,0,0,0,0,3,22.88,6.583,7.77,0,0,0,0,0
41167,3500,1198,2025-06-15,H1_45,half_1,45,D,FALSE,4-4-2,1,90,FALSE,2,0,8,74.85,6.046,6.72,0,0,0,0,3,23,307.84,6.464,7.73,1,1,0,1,0
41168,3501,1198,2025-06-15,H1_45,half_1,45,D,FALSE,4-4-2,1,71,TRUE,3,3,6,79.39,6.809,8.25,0,0,0,0,7,24,355.72,6.737,8.72,1,0,0,1,0
41169,3502,1198,2025-06-15,H1_45,half_1,45,D,FALSE,4-4-2,1,90,FALSE,4,1,4,65.87,7.046,7.28,0,0,0,0,5,17,325.12,6.959,9.4,0,0,0,0,0
41170,3503,1198,2025-06-15,H1_45,half_1,45,D,FALSE,4-4-2,1,90,FALSE,5,0,3,30.77,6.39,6.84,0,0,0,0,4,17,286.99,6.773,8.83,0,0,0,0,0
41171,3504,1198,2025-06-15,H1_45,half_1,45,M,FALSE,4-4-2,1,90,FALSE,6,0,12,206.24,6.401,7.03,1,0,0,1,3,30,481.14,6.522,8.22,1,0,0,1,1
41173,3506,1198,2025-06-15,H1_45,half_1,45,A,FALSE,4-4-2,1,71,TRUE,9,2,7,117.54,6.966,9.01,1,1,1,1,3,20,267.55,6.595,9.01,1,1,1,1,0
41174,3507,1198,2025-06-15,H1_45,half_1,45,A,FALSE,4-4-2,1,90,FALSE,10,2,7,124.46,6.78,8.31,1,0,1,1,4,18,246.13,6.595,8.31,1,0,1,1,1
41178,3509,1198,2025-06-15,H1_45,half_1,45,M,FALSE,4-4-2,1,71,TRUE,17,2,7,110.47,6.579,7.97,0,0,0,0,8,21,429.87,6.894,8.74,1,0,0,1,0
41179,3510,1198,2025-06-15,H1_45,half_1,45,M,FALSE,4-4-2,1,90,TRUE,18,1,6,99.56,6.769,7.43,1,0,0,1,6,26,398.5,6.697,8.38,1,0,0,1,0
41181,3512,1198,2025-06-15,H1_45,half_1,45,M,FALSE,4-4-2,1,89,TRUE,20,3,11,163.5,6.669,8.04,1,1,1,1,9,31,522.91,6.79,9.05,3,1,2,3,0
41151,3542,1198,2025-06-15,H2_15,half_2,15,M,TRUE,3-4-3,1,90,FALSE,4,4,12,168.86,6.845,7.88,0,0,0,0,7,29,380.09,6.666,8.18,3,1,3,3,0
41153,3544,1198,2025-06-15,H2_15,half_2,15,M,TRUE,3-4-3,1,90,FALSE,6,2,5,92.21,6.796,8.8,0,0,0,0,4,18,285.79,6.619,8.8,2,1,2,2,0
41154,3545,1198,2025-06-15,H2_15,half_2,15,A,TRUE,3-4-3,1,90,FALSE,7,1,9,146.09,6.471,7.27,1,0,1,1,10,32,602.91,6.879,9.13,1,0,1,1,0
41155,3569,1198,2025-06-15,H2_15,half_2,15,D,TRUE,3-4-3,46,90,FALSE,8,1,5,95.54,6.537,7.11,0,0,0,0,1,5,95.54,6.537,7.11,0,0,0,0,0
41156,1154,1198,2025-06-15,H2_15,half_2,15,A,TRUE,3-4-3,1,90,FALSE,9,2,11,179.36,6.638,8.93,0,0,0,0,12,39,695.06,6.857,9.03,1,0,1,1,0
41158,3547,1198,2025-06-15,H2_15,half_2,15,M,TRUE,3-4-3,59,90,FALSE,12,0,3,32.48,6.177,7.01,0,0,0,0,0,3,32.48,6.177,7.01,0,0,0,0,0
41159,3548,1198,2025-06-15,H2_15,half_2,15,M,TRUE,3-4-3,59,90,FALSE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41160,3550,1198,2025-06-15,H2_15,half_2,15,G,TRUE,3-4-3,1,90,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41161,2027,1198,2025-06-15,H2_15,half_2,15,D,TRUE,3-4-3,1,90,FALSE,18,2,5,70.04,6.771,8.07,1,0,1,1,5,25,425.68,6.558,8.07,1,0,1,1,0
41162,3551,1198,2025-06-15,H2_15,half_2,15,D,TRUE,3-4-3,1,78,TRUE,19,2,6,106.02,7.747,9.61,0,0,0,0,4,17,259.79,6.953,9.61,0,0,0,0,1
41163,3552,1198,2025-06-15,H2_15,half_2,15,M,TRUE,3-4-3,46,90,FALSE,20,3,9,172.46,6.807,8.31,0,0,0,0,3,9,172.46,6.807,8.31,0,0,0,0,0
41166,3499,1198,2025-06-15,H2_15,half_2,15,G,FALSE,4-4-2,1,90,FALSE,1,0,0,0,0,0,0,0,0,0,0,3,22.88,6.583,7.77,0,0,0,0,0
41167,3500,1198,2025-06-15,H2_15,half_2,15,D,FALSE,4-4-2,1,90,FALSE,2,3,9,147.07,6.969,8.51,0,0,0,0,6,32,454.9,6.623,8.51,1,1,0,1,0
41168,3501,1198,2025-06-15,H2_15,half_2,15,D,FALSE,4-4-2,1,71,TRUE,3,1,9,110.53,6.459,7.67,0,0,0,0,8,33,466.25,6.669,8.72,1,0,0,1,0
41169,3502,1198,2025-06-15,H2_15,half_2,15,D,FALSE,4-4-2,1,90,FALSE,4,0,4,53.94,6.41,6.59,0,0,0,0,5,21,379.06,6.874,9.4,0,0,0,0,0
41170,3503,1198,2025-06-15,H2_15,half_2,15,D,FALSE,4-4-2,1,90,FALSE,5,2,3,76.89,7.254,8.89,0,0,0,0,6,20,363.88,6.866,8.89,0,0,0,0,0
41171,3504,1198,2025-06-15,H2_15,half_2,15,M,FALSE,4-4-2,1,90,FALSE,6,2,7,141.73,6.594,8.3,1,1,1,0,5,37,622.87,6.537,8.3,2,1,1,1,0
41173,3506,1198,2025-06-15,H2_15,half_2,15,A,FALSE,4-4-2,1,71,TRUE,9,2,5,95.41,7.007,8,1,0,1,1,5,25,362.96,6.691,9.01,2,1,2,2,0
41174,3507,1198,2025-06-15,H2_15,half_2,15,A,FALSE,4-4-2,1,90,FALSE,10,3,8,96.34,6.765,8.32,1,1,1,1,7,26,342.47,6.652,8.32,2,1,2,2,0
41178,3509,1198,2025-06-15,H2_15,half_2,15,M,FALSE,4-4-2,1,71,TRUE,17,1,11,157.97,6.605,7.31,2,2,2,2,9,32,587.85,6.809,8.74,3,2,2,3,0
